% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
2157 0 +1.656212290e+01 +2.113621229e+02 +2.113621229e+02 +1.5245e+00 +1.2858e+00 +1.6510e+00 -1.5338e+00 -3.4247e+00
2174 0 +1.438334161e+01 +2.091833416e+02 +2.091833416e+02 +1.5327e+00 +1.3063e+00 +1.6575e+00 -1.5397e+00 -3.4198e+00
2188 0 +1.285944192e+01 +2.076594419e+02 +2.076594419e+02 +1.5401e+00 +1.3104e+00 +1.6644e+00 -1.5500e+00 -3.4150e+00
2220 0 +1.228452396e+01 +2.070845240e+02 +2.070845240e+02 +1.5435e+00 +1.3138e+00 +1.6729e+00 -1.5662e+00 -3.4076e+00
2223 0 +1.138138667e+01 +2.061813867e+02 +2.061813867e+02 +1.5503e+00 +1.3208e+00 +1.6758e+00 -1.5644e+00 -3.4003e+00
2229 0 +1.110042222e+01 +2.059004222e+02 +2.059004222e+02 +1.5579e+00 +1.3159e+00 +1.6810e+00 -1.5842e+00 -3.3942e+00
2230 0 +1.075832610e+01 +2.055583261e+02 +2.055583261e+02 +1.5530e+00 +1.3155e+00 +1.6790e+00 -1.5723e+00 -3.3992e+00
2293 0 +1.053559561e+01 +2.053355956e+02 +2.053355956e+02 +1.5552e+00 +1.3215e+00 +1.6810e+00 -1.5776e+00 -3.3966e+00
2316 0 +1.040623978e+01 +2.052062398e+02 +2.052062398e+02 +1.5591e+00 +1.3255e+00 +1.6875e+00 -1.5831e+00 -3.3916e+00
6057 0 +9.522563335e+00 +2.043225633e+02 +2.043225633e+02 +1.8262e+00 +1.3282e+00 +1.5431e+00 -2.2767e+00 -1.8929e+00
6065 0 +9.057403025e+00 +2.038574030e+02 +2.038574030e+02 +1.8178e+00 +1.3251e+00 +1.5463e+00 -2.2726e+00 -1.8922e+00
6083 0 +6.612558589e+00 +2.014125586e+02 +2.014125586e+02 +1.8150e+00 +1.3013e+00 +1.5380e+00 -2.2686e+00 -1.8996e+00
6154 0 +6.406035205e+00 +2.012060352e+02 +2.012060352e+02 +1.8108e+00 +1.3009e+00 +1.5404e+00 -2.2643e+00 -1.8991e+00
6242 0 +6.101066359e+00 +2.009010664e+02 +2.009010664e+02 +1.8125e+00 +1.2954e+00 +1.5396e+00 -2.2631e+00 -1.8997e+00
6342 0 +5.992498997e+00 +2.007924990e+02 +2.007924990e+02 +1.8077e+00 +1.2908e+00 +1.5392e+00 -2.2591e+00 -1.9000e+00
14363 0 +5.825840614e+00 +2.006258406e+02 +2.006258406e+02 +1.4261e+00 +2.0295e+00 +1.7366e+00 -1.9384e+00 -1.2877e+00
14704 0 +5.751064440e+00 +2.005510644e+02 +2.005510644e+02 +1.4228e+00 +2.0308e+00 +1.7363e+00 -1.9326e+00 -1.2885e+00
38455 0 +5.470287754e+00 +2.002702878e+02 +2.002702878e+02 +1.8254e+00 +1.7852e+00 +1.8765e+00 -1.5848e+00 -1.6083e+00
38614 0 +5.353617452e+00 +2.001536175e+02 +2.001536175e+02 +1.8308e+00 +1.7880e+00 +1.8830e+00 -1.5963e+00 -1.6013e+00
38747 0 +5.207222497e+00 +2.000072225e+02 +2.000072225e+02 +1.8306e+00 +1.7834e+00 +1.8791e+00 -1.5926e+00 -1.6050e+00
39392 0 +5.128146765e+00 +1.999281468e+02 +1.999281468e+02 +1.8290e+00 +1.7823e+00 +1.8772e+00 -1.5922e+00 -1.6054e+00
